wikidata_id	count
district of Nepal	76
local government area of Queensland	76
department of Chile	76
military training unit	76
black sand beach	76
rock formation	75
district of New Zealand	75
historic house museum	75
coral reef	75
section of a lake	75
local government area of Victoria	75
province of Morocco	75
sea lane	75
province of Greece	75
constituency of the Jharkhand Legislative Assembly	75
comando militar de área	75
Kurhaus	74
group of monuments	74
districts of the Czech Republic	74
community area in Chicago	74
geyser	74
asset group	74
California State Assembly district	74
karst area	74
游艇	74
woodland	73
local government area of South Australia	73
seminary	73
neighborhood of San Francisco	73
miniature park	73
recreational dive site	73
administrative quarter in Barcelona	73
neighborhood in Utrecht	73
historical Chinese state	73
planitia	73
narrow canyon	73
new religious movement	73
town of Chile	73
beopjeongdong	73
subregion of Finland	73
city-state	72
geographic entity	72
fluctus	72
outdoor swimming pool	72
rolling country	72
ES96 Natura 2000	72
county of Arkansas	72
quarter in Leipzig, Germany	72
icefall	72
liberal arts college in the United States	72
forest integral biological reserve	72
dynasty	71
municipality of the Federation of Bosnia and Herzegovina	71
group of settlements	71
district of the city in the Czech Republic	71
Municipalities of Libya	71
provincial administrative organization	71
priority habitat type	71
sumu	71
private water well	71
online marketplace	71
constituency of the Himachal Pradesh Legislative Assembly	71
public library	70
mausoleum	70
bell foundry	70
county of the Kingdom of Romania	70
time zone named for a UTC offset	70
catacombs	70
Commandery	70
constituency of the Delhi Legislative Assembly	70
primary area	69
salt evaporation pond	69
research institute	69
city of South Korea	69
English garden	69
county of Wisconsin	69
artificial pond	69
ecological reserve of Quebec	69
Forestry	69
ES17 Site of scientific interest	69
district of Myanmar	69
Jewish community	68
Gau	68
desert island	68
Catholic cemetery	68
city under municipality jurisdiction in Latvia	68
district town	68
hypogeum	68
scheduled section of Antonine Wall	68
leading lights	68
parc d'État du Texas	68
protected zones of national interest	68
sub-prefecture of the Central African Republic	68
sub-district of Jordan	68
69 Stations of the Nakasendō	68
coffeehouse	67
National monument of Spain	67
county of Pennsylvania	67
sugar refinery	67
Minnesota state park	67
National Park of Mexico	67
metropolitan region in Brazil	67
local council of Malta	67
snow	67
submarine canyon	67
Schalenstein	66
Exclave	66
former congressional district of the Philippines	66
Singular tree	66
state historic site in the United States	66
voluntary association	66
subdivision of West Bengal	66
Level IV ecoregion	66
city of Argentina	66
county of the United States	66
theme of the Byzantine Empire	66
constituency of the Uttarakhand Legislative Assembly	66
Gram panchayat of Odisha	66
English country house	65
government agency	65
public building	65
chine	65
apartment building	65
Japanese theme park	65
former protected area	65
Ohio state park	65
county of South Dakota	65
commote	65
Tambon Council	65
county of Colorado	65
parish of Louisiana	65
wildlife management area of West Virgina	65
department of Chad	65
temple complex	65
Italian mountain community	65
company	64
human-made geographic feature	64
Wikimedia list article	64
administrative territorial entity below municipality in Spain	64
city with powiat rights	64
excavation lake	64
petroglyph	64
detention basin	64
former lake	64
district of Azerbaijan	64
county of Florida	64
municipal district of Alberta	64
administrative post of East Timor	64
Euroregion	64
level crossing	64
national forest of Brazil	64
Combined Statistical Area	64
constituency of the Parliament of Northern Ireland	64
apostolic prefecture	64
Kirchenkreis	64
drifter	64
megalith	63
theater	63
municipality of Georgia	63
tanjun onsen	63
county of Alabama	63
wildlife management area of a state of the United States	63
ice shelf	63
decentralized municipal entity	63
historic house	62
oppidum	62
municipality of the Republika Srpska	62
industrial archaeology site	62
minor basilica	62
republic	62
bwrdeistref sirol	62
Former District of Ghana	62
District of Bangladesh	62
nucli de població	62
palace complex	62
stone setting	62
bioregion	62
district of Syria	62
circunscripción electoral de las Cortes republicanas	62
quadrangle on Venus	62
iberian settlement	61
railway station	61
prefecture of Greece	61
subdivision of Kyiv	61
mukim	61
Selbständige Gemeinde	61
staff college	61
burial plot	61
region of Côte d'Ivoire	61
provincial electoral district of Saskatchewan	61
department of Niger	61
salt pan	60
National Nature Reserve	60
MEOW marine province	60
high school	60
Protected Landscape	60
county of New York	60
holiday village	60
resort of Suriname	60
mound	60
district of South Korea	60
heya	60
ancient county of China	60
municipality of Aragon	60
provost church	60
ecological station	60
canal tunnel	60
constituency of the Meghalaya Legislative Assembly	60
main stream	59
sculpture	59
inn	59
public garden	59
city in the state of New York	59
fortified town	59
Highway location marker	59
Nagar Panchayat	59
Nahal settlement	59
marked tourist trail	59
stepwell	59
township of Canada	59
National Park of the United States	59
vacation village	59
heritage monument in Saxony	59
salt marsh	59
Candi of Indonesia	59
mas	59
subregion of Eritrea	59
district of Zimbabwe	59
constituency of the Arunachal Pradesh Legislative Assembly	59
constituency of the Nagaland Legislative Assembly	59
province of Spain	58
barracks	58
tile factory	58
fraternal hall	58
neighbourhood of Helsinki	58
plaza	58
fishing village	58
provincial electoral district of Manitoba	58
Crannog	58
unitary authority area in England	57
unincorporated area	57
courthouse	57
Missouri state park	57
palace of culture	57
Australian marine park	57
place	57
twin towers	57
drainage canal	57
county of California	57
protectorate	57
legislature	57
provincial electoral district of New Brunswick	57
unitary authority in England	57
library district of the United States	57
college of technology in Japan	57
California state beach	57
Walled villages of Hong Kong	57
constituency of the Manipur Legislative Assembly	57
ward of the Nelson Mandela Bay Municipal Council	57
historical unrecognized state	56
still waters	56
major regional center	56
trail	56
region of Japan	56
Nature Reserve (Parcial)	56
Georgia state park	56
franciscan friary	56
city of Pennsylvania	56
granite yard	56
meander	56
quasi-national park of Japan	56
水族馆	56
religious complex	56
district of Tajikistan	56
county of Montana	56
federal constituency of Malaysia	56
department of Cameroon	56
province of Algeria	56
department of Mauritania	56
district de services locaux	56
ri	56
constituency of the Tripura Legislative Assembly	56
subdivision of Odisha	56
tariqa	56
village municipality of Quebec	55
political territorial entity	55
crag	55
National Historical Park	55
Region (Beijing)	55
crown colony	55
water trail	55
craft beer	55
national park of Russia	55
inkhundla	55
provincial/territorial electoral district in Canada	55
weaving factory	55
natural gas field	55
vidde / vidd	55
ward of Zimbabwe	55
waterway	54
regional council of Israel	54
indoor arena	54
Binnenseeinsel	54
rural district	54
Flecken	54
regional natural park	54
Seefahrtschule	54
teacher training college	54
district of Turkmenistan	54
community board of New York City	54
fossil-fuel power station	53
arts venue	53
planning area of Singapore	53
athletics venue	53
volcano	53
lighthouse	53
waterfront	53
metropolitan municipality in Turkey	53
rowing and canoeing venue	53
national wildlife area of Canada	53
arch dam	53
district of Vantaa	53
first-level unit of Palermo	53
city or town or population centre	52
airbase	52
karst	52
allotment	52
National Memorial of the United States	52
administrative division of Taiwan under Japanese rule	52
municipal division of Uganda	52
sylvan theater	52
private housing estate in Hong Kong	52
wholesale market	52
Tennessee state park	52
private university	52
Scottish district	52
manorialism	52
Vermont state park	52
county of Queensland	52
marine reserve	52
women's college	52
national nature monument	52
habitats or species management protected area	52
constituency of the provincial assembly of Balochistan	52
printery	51
popular music venue	51
state or insular area capital of the United States	51
endorheic basin	51
steel mill	51
ravine	51
island nation	51
recreation center	51
county of North Dakota	51
technical monument	51
taifa	51
Roman aqueduct	51
geothermal power station	51
urban council of Ukraine	51
district council	51
province of Oman	51
territorial prelature	51
eyalet	51
electoral district of the Spanish Congress	51
district-level town of Vietnam	51
port of entry	50
boat	50
military museum	50
district of Vaasa	50
city in New Jersey	50
bairro	50
high-rise building	50
zone of Rome	50
UNESCO Global Geopark	50
Illinois state park	50
abreuvoir	50
small-scale hydropower plant	50
rail trail	50
former municipality of the Netherlands	50
archaeological excavation	50
Raions of cities in Ukraine	50
"""LGBT ideology"" free zone"	50
shire of Western Australia	50
wildlife park	50
Maryland state park	50
summer village in Alberta	50
circunscripción electoral del Senado de España	50
station of the Tōkaidō	50
Stadtteil in Hannover	50
proposed building or structure	49
climatic health resort	49
ceremonial county of England	49
military base	49
railway line	49
mountain pass	49
tenement	49
neighborhood in Almería	49
муниципалитет Канады	49
local administrative entity	49
county of South Australia	49
New Hampshire state park	49
cercle of Mali	49
ecclesiastical principality	49
urban district of Vietnam	49
district of Jordan	49
corregimiento of Colombia	49
department of Gabon	49
United States senate constituency	49
constituency of the National Parliament of Solomon Islands	49
Kneippkurort	48
prison	48
kirch	48
sports club	48
water tunnel	48
city or town in Armenia	48
tidal creek	48
historic county of the United Kingdom	48
