wikidata_id	count
roller hockey team (quad)	69
micropub	69
Forestry	69
first class Japanese submarine	69
adult website	68
Jewish community	68
hackerspace	68
e-commerce	68
high-rise building	68
African American newspaper	68
special education school	68
gentlemen's club	68
National Secondary School	68
provisional government	68
district town	68
science center	68
distrito da Turquia	68
writers' organization	68
汽车旅馆	68
outlet store	68
69 Stations of the Nakasendō	68
meteorological service	67
historical archive	67
preparatory school	67
entertainment company	67
independent school	67
National monument of Spain	67
mining museum	67
chamber ensemble	67
territorial authority of New Zealand	67
convenience store chain	67
youth hostel	67
sugar refinery	67
hospital organisation	67
district court	67
local council of Malta	67
tribal council	66
museum library	66
Israeli settlement	66
funding body	66
scientific journal	66
minor basilica	66
chain	66
Fraunhofer Institute	66
mining company	66
French infantry division	66
Gram panchayat of Odisha	66
ministry of social affairs	65
photo library	65
big band	65
organization established by the United Nations	65
Wikimedia project	65
mosque	65
Japanese theme park	65
Tambon Council	65
survey vessel	65
human rights commission	65
church archive	65
Training and Enterprise Council	65
Mahanagar Cooperative Bank branch	65
film archive	64
passenger ferry	64
ferry ship	64
brig	64
assembly	64
service provider	64
international association	64
apartment building	64
national floorball team	64
media library	64
regional court	64
philosophical school	64
municipal district of Alberta	64
statutory authority	64
apostolic prefecture	64
Government of Italy	64
Kirchenkreis	64
organization	63
registration authority	63
ministry of industry	63
sports museum	63
port authority	63
grocery store	63
charter school	63
mill	63
sea rescue organization	63
prefectural library of Japan	63
tanjun onsen	63
local business	63
charitable trust	63
Cabinet of Turkey	63
faculty of law	63
sports competition	63
armored cruiser	63
pipe band	63
Government of the Kingdom of Italy	63
decentralized municipal entity	63
political ideology	62
third sector railways	62
music unit	62
republic	62
water utility	62
local union	62
package management system	62
commercial vehicle manufacturer	62
railway infrastructure manager	62
hospice	62
expedition to the International Space Station	62
national Olympic football team	62
state government in Germany	62
police authority	62
handball league	62
board of directors	61
men's association football team	61
aerobatic team	61
curling club	61
dining room	61
countship	61
Selbständige Gemeinde	61
staff college	61
provincial electoral district of Saskatchewan	61
iron mine	60
boutique	60
recurring event	60
entreprise familiale	60
state authority	60
Buddhist temple in Vietnam	60
vice-ministerial level institution	60
terrace house	60
private company limited by shares	60
research reactor	60
holiday village	60
fixed-base operator	60
heya	60
municipality of Aragon	60
conspiracy	60
provost church	60
cancelled sports event due to the 2019–21 coronavirus pandemic	60
venue	59
professional sports team	59
federal law enforcement agency of the United States	59
web portal	59
corporate museum	59
bank building	59
department of corrections	59
suburban community in the United States	59
city in the state of New York	59
military reserve force	59
space agency	59
township of Canada	59
mas	59
Kozhikode District Cooperatiave Bank Limited branch	59
college of music	58
Panzer division	58
census-designated place	58
tile factory	58
fraternal hall	58
kabushiki gaisha	58
bagad	58
art movement	58
provincial electoral district of Manitoba	58
Thrissur District Co-operative Bank Limited branch	58
Kalupur Commercial Co-operative Bank branch	58
film critics association	57
government program	57
fortress	57
industry museum	57
toy museum	57
military	57
ironclad warship	57
teaching hospital	57
YouTube channel	57
trading company	57
Jesuit school	57
palace of culture	57
national under-17 association football team	57
protectorate	57
recurrent event edition	57
motorcycle club	57
unitary authority in England	57
library district of the United States	57
college of technology in Japan	57
constitutional court	57
provincial electoral district of New Brunswick	57
historical unrecognized state	56
fabricator	56
reserve team	56
industrial heritage site	56
support group	56
naval vessel	56
food safety organization	56
historical region	56
granite yard	56
franciscan friary	56
podcast network	56
women's rights organization	56
machine shop	56
duo of photographers	56
Rudolf Steiner School	56
professional sports league	56
rail vehicle manufacturer	56
tariqa	56
text publication society	56
city of Pennsylvania	56
public establishment of an administrative nature	56
district de services locaux	56
Executive Council of New South Wales	56
Indian Postal region	56
Maharashtra State Cooperative Bank branch	56
local museum	55
military alliance	55
hogere technische school	55
twins	55
study center	55
government forum	55
convention	55
village municipality of Quebec	55
major regional center	55
Stadtteilschule	55
woodcut print	55
open-access journal	55
sport ministry	55
telephone company	55
fire station	55
European Union agency	55
chess club	55
craft beer	55
torpedo-boat destroyer	55
weaving factory	55
network or movement of the French Resistance	55
provincial/territorial electoral district in Canada	55
regional council of Israel	54
badminton club	54
labor camp	54
elected legislative house	54
women's national rugby union team	54
sekolah tinggi	54
bookstore chain	54
uji	54
Government of Greece	54
Seefahrtschule	54
county record office	54
teacher training college	54
community board of New York City	54
fossil-fuel power station	53
arts venue	53
digital archive	53
gay bar	53
military prison	53
birth house	53
ラーメン店	53
butcher shop	53
medical research institute	53
armored regiment	53
metropolitan municipality in Turkey	53
concessions in the Dutch public transport	53
state education agency	53
office of the inspector general	53
family court	53
ministry of science	52
gift shop	52
Wikimedia chapter	52
Институциональный репозиторий	52
supporters' group	52
women's college	52
public utilities commission	52
mobile network operator	52
food brand	52
tour boat	52
city/town	52
manorialism	52
faculty of veterinary medicine	52
department of the United Kingdom Government	52
Flecken	52
arch dam	52
Jawahar Navodaya Vidyalaya	52
baseball league	52
State Historic Preservation Office	52
équipe de pom-pom girls	52
select committee of the United Kingdom parliament	52
Idukki District Cooperative Bank Limited branch	52
printery	51
architecture school	51
Soviet Field Army	51
House of Commons General Committee	51
steel mill	51
legislative term	51
state or insular area capital of the United States	51
medium size publisher	51
Ephorate of Antiquities	51
island nation	51
tower	51
abandoned village	51
recreation center	51
specialised museum	51
公共行政	51
Jewish museum	51
national section of UEA	51
taifa	51
Catholic organization	51
news aggregator	51
Venetian patrician family	51
oil company	51
petrol station chain	51
fossil museum	51
University Technical College	51
geothermal power station	51
urban council of Ukraine	51
district council	51
territorial prelature	51
provincial deputation	51
U.S. state supreme court	51
proposed building or structure	50
private museum	50
Corps	50
law library	50
city in New Jersey	50
Rifle corps (Soviet)	50
distribution network operator	50
bed and breakfast	50
department of the South African government	50
small-scale hydropower plant	50
state department of transportation of the United States	50
Christian movement	50
former municipality of the Netherlands	50
notname	50
upper house of U.S. state legislature	50
artistic school	50
wildlife park	50
All-party parliamentary group	50
home rule municipality of Pennsylvania	50
UNESCO Global Geopark	50
summer village in Alberta	50
station of the Tōkaidō	50
security agency	49
Nation (candomblé)	49
porcelain manufacture	49
dwelling place	49
seaside resort	49
firefighting museum	49
real estate investment trust	49
